Date,Close,High,Low,Open,Volume
10-02-2020,17.85407066,18.63654388,17.70119627,18.51585421,267960480
11-02-2020,17.86613655,18.4132646,17.80981482,18.03711368,168243710
12-02-2020,18.02102089,18.28452833,17.80378014,18.10349309,117858580
13-02-2020,17.75148201,18.17188464,17.67504559,18.05320692,99652210
14-02-2020,17.48194122,17.92447046,17.43366413,17.74142328,94848170
17-02-2020,17.57447243,17.7374034,17.4195861,17.52016108,97247650
18-02-2020,17.35521507,17.50607751,16.9488929,17.45981389,115024230
19-02-2020,17.42762947,17.6408479,17.22446762,17.55837723,84651090
20-02-2020,17.84401131,18.01096613,17.21843486,17.25866577,129802370
24-02-2020,16.71354675,17.49400945,16.62906415,17.49400945,175231420
25-02-2020,16.94889259,17.11986972,16.67130472,16.85636381,145581760
26-02-2020,16.74774551,16.8724575,16.54659556,16.54659556,142707060
27-02-2020,16.6069355,16.73164899,16.37561434,16.69141963,102263790
28-02-2020,15.35779953,16.0497559,15.08624738,16.03969779,245328330
02-03-2020,14.6457262,15.85061541,14.40233497,15.83854537,202207720
03-03-2020,15.59113312,15.72992554,14.88911868,15.02590071,186489330
04-03-2020,15.17273712,15.68566998,14.68796512,15.61124397,229371480
05-03-2020,15.11641788,15.60118843,15.05808422,15.44630365,146284680
06-03-2020,14.14084053,14.41440455,13.94572485,14.36009321,148481880
09-03-2020,12.96612549,13.5856677,12.86353935,13.57762152,204221360
11-03-2020,12.05893993,13.11698836,11.91210056,13.03451767,286928700
12-03-2020,11.56411076,11.73911099,10.74945286,11.06324705,437671340
13-03-2020,13.14313507,13.36037735,10.27272638,10.86209571,338414370
16-03-2020,11.65060329,12.7790545,11.55002833,12.22991529,236054820
17-03-2020,11.37502956,12.37675623,11.28451193,12.06899705,206539390
18-03-2020,11.29859066,11.79342005,11.09140649,11.66669538,187721700
19-03-2020,10.93652058,11.44543038,10.47991018,10.81985403,187219810
20-03-2020,11.97847843,12.27014599,11.02905126,11.25232705,173077660
23-03-2020,10.90836048,11.18393567,10.20031264,10.78163581,121004020
