Date,Close,High,Low,Open,Volume
10-02-2020,693.9699097,705.441502,692.1361332,705.3562319,1098971
11-02-2020,699.3430786,700.9635753,691.7521641,693.4153478,1143705
12-02-2020,700.6651611,704.8870736,696.656476,699.3857969,1394424
13-02-2020,706.2090454,707.9148644,694.5668103,701.7739057,1737974
14-02-2020,711.4544678,714.7381485,703.6929602,705.3561441,2143044
17-02-2020,710.6868896,713.8853005,705.7400246,712.9897559,793328
18-02-2020,715.4204712,716.443973,703.9488281,703.9488281,1507814
19-02-2020,717.2115479,720.5804984,713.074906,715.5909991,881874
20-02-2020,707.5736694,721.4761353,705.3134906,716.5719059,1066232
24-02-2020,699.4711304,719.7704202,695.7609945,707.0194114,2917544
25-02-2020,701.177002,705.1856877,690.0465414,701.0917318,2479975
26-02-2020,692.0933838,704.0767512,689.3214281,699.3857492,2212784
27-02-2020,690.1317749,699.1299601,682.4982241,688.2979986,1907768
28-02-2020,634.9058228,689.1508436,624.3723597,673.627881,5959364
02-03-2020,643.6807251,652.2395257,634.9058465,641.4762015,3784522
03-03-2020,650.3807373,655.0059677,641.5625909,648.3923447,2168900
04-03-2020,666.8067627,669.8758096,646.6633818,651.8505212,2685540
05-03-2020,653.6660156,677.7862357,650.4240534,665.6396944,2126955
06-03-2020,640.0928955,648.176165,632.312188,645.0206347,2004893
09-03-2020,609.315979,631.1019756,602.1836622,618.1341267,3429034
11-03-2020,612.5578613,617.1830918,575.7724122,588.7402593,4626185
12-03-2020,561.8103638,596.5209903,550.7876933,584.4176659,3796919
13-03-2020,567.0839233,579.230462,454.6527076,521.5235466,4553639
16-03-2020,521.6532593,548.7992529,510.9331517,548.7992529,6499354
17-03-2020,514.7803955,534.2321692,504.2764166,518.7139659,3333465
18-03-2020,501.1208801,528.4397914,493.3401715,518.7139057,3548257
19-03-2020,458.1972351,499.3917812,452.1455735,475.1851348,4931298
20-03-2020,498.2678833,514.7803067,453.961073,453.961073,6315992
23-03-2020,421.1956482,468.5715016,407.5361679,466.8424555,2912669
24-03-2020,435.2874146,461.6121555,421.0227823,421.0227823,4082147
25-03-2020,455.3443909,469.3064092,438.3564885,440.0423193,3664272
26-03-2020,445.4024048,488.3692224,443.500443,466.2806104,5979874
27-03-2020,435.8060913,465.8050265,430.5324952,453.8746185,4672139
30-03-2020,455.4308167,460.2289099,419.8556918,427.0744659,4138337
31-03-2020,488.8878174,497.3169177,456.3385013,464.2489088,3652911
01-04-2020,441.9442749,484.3923433,440.9068365,484.1329969,4114437
03-04-2020,450.3301086,460.9205167,440.9932432,444.1487473,5826085
07-04-2020,475.3580627,482.101386,463.1683067,463.8166991,3531972
08-04-2020,483.1820068,492.6052775,464.2489289,466.7992827,4113059
09-04-2020,471.3811951,503.757594,464.724357,492.7781406,5917001
13-04-2020,455.4740295,476.3522861,451.0649823,476.3522861,3822640
15-04-2020,465.6754761,474.2774403,456.4682822,456.4682822,6316254
16-04-2020,447.5204468,458.197287,439.4803653,455.6037174,7001494
17-04-2020,440.7771606,459.9263443,432.2616018,457.4192059,10839705
20-04-2020,453.7449341,459.8398642,442.6358332,447.7797563,4549088
21-04-2020,443.4571533,449.5520309,437.3622494,441.7713227,2950307
22-04-2020,448.0823669,451.1946821,438.3564809,442.6358813,2268496
23-04-2020,452.750824,456.3385637,440.3016684,448.6875543,6094748
24-04-2020,435.2442017,460.4450205,434.0770901,451.281096,4817852
27-04-2020,442.3765259,448.6875346,437.8809947,442.3765259,4032316
28-04-2020,449.8978882,456.9005049,445.7049191,447.8230114,4972775
29-04-2020,457.0734558,464.1625571,451.3675707,454.6960169,6361689
30-04-2020,472.2458801,477.9949815,460.2289845,467.7071325,8931956
04-05-2020,434.3796997,449.3359408,430.5325608,445.2294555,14814506
05-05-2020,432.2183838,444.3649242,430.7054682,437.4487386,5717678
06-05-2020,438.1835938,440.128771,423.6163724,435.5035665,3781531
07-05-2020,446.3965149,454.609485,437.7513096,439.1777676,6799899
08-05-2020,463.5572205,465.6320439,448.8603302,455.5171675,6016020
11-05-2020,458.3701782,470.1276718,455.7766088,468.1392791,4272574
12-05-2020,461.0069885,466.4102584,453.8746722,453.8746722,5691969
13-05-2020,470.9490662,475.2716826,459.4077013,468.5716271,3296409
14-05-2020,445.8345947,462.5198808,444.3216792,460.2721417,6148398
15-05-2020,441.3822632,449.5520171,438.6590207,449.5520171,3628530
18-05-2020,435.7629395,445.2294797,433.5584157,442.2036483,3283979
19-05-2020,443.1546021,449.2927489,435.1145463,440.9068627,3041594
20-05-2020,448.8604736,453.7017826,441.5120261,445.2294655,2772920
21-05-2020,449.5952759,450.8488451,440.950044,449.5088447,2540109
22-05-2020,457.8946838,459.0617689,445.3158304,447.0448767,4254552
26-05-2020,449.9410706,467.4908794,448.5578019,460.7908252,2719781
27-05-2020,452.7940063,454.7391835,442.6790748,450.9785288,2265885
28-05-2020,457.9379272,459.7966204,447.0881722,456.4682273,3387672
29-05-2020,458.5863342,463.0818653,453.3991951,458.110857,4081245
01-06-2020,469.9115601,479.6374458,464.2921594,465.5457286,4913055
02-06-2020,473.3264465,474.0612701,465.1134762,469.954785,3878973
03-06-2020,478.2974548,488.8878639,475.4877545,478.9458472,4942023
04-06-2020,503.2390137,505.7461525,480.3724136,481.539499,10915145
05-06-2020,501.2937012,513.1376783,497.1007852,508.3395856,6207096
08-06-2020,510.068634,518.238388,501.5098342,506.4376264,4791151
09-06-2020,506.7834473,523.3390328,505.746009,513.5267168,5665593
10-06-2020,510.500946,516.0339156,503.5847605,511.3654692,3438670
11-06-2020,494.3775024,510.9331405,488.2394097,510.9331405,3378322
12-06-2020,479.5509949,485.775572,475.4877256,475.4877256,3603893
15-06-2020,474.4503479,484.5652805,469.781954,481.5394491,3944724
16-06-2020,461.0501404,481.496132,459.1914474,481.496132,4262594
17-06-2020,462.9953308,471.1650846,456.8140224,459.0617613,6139224
18-06-2020,463.2979736,466.8424974,459.0617891,462.5630973,2658663
19-06-2020,465.8482971,469.3928738,459.8399032,465.5457351,5570067
22-06-2020,474.1908875,478.2973719,465.3727419,468.4850565,4352621
23-06-2020,483.0955505,484.2194201,470.776095,473.7587106,4438315
24-06-2020,484.9542847,489.3201161,479.2916684,483.0955387,3500477
25-06-2020,479.0755615,488.9743101,477.2600311,482.4039548,2386979
26-06-2020,484.8678894,497.0577,477.7355719,480.2427107,5288935
29-06-2020,468.1824951,483.1820032,466.1508868,483.1820032,3304988
30-06-2020,469.7818909,474.5367681,468.1824914,472.894153,2356985
01-07-2020,471.9431763,473.1966925,463.4275922,470.3005613,3662491
02-07-2020,484.8678894,486.294374,469.0039074,475.4014011,5966748
03-07-2020,490.3575745,494.7234061,485.0407356,489.2337048,4007490
06-07-2020,502.7634277,508.3396126,495.414981,497.057596,4909636
07-07-2020,507.3453979,512.2299749,498.9162971,504.7518285,5126702
08-07-2020,504.4060974,513.4403759,498.0518199,510.0254985,3391014
09-07-2020,499.0892334,508.0802958,494.5504866,504.4060722,2498146
10-07-2020,491.9136963,494.5072659,485.3000728,494.5072659,3959401
13-07-2020,518.7570801,520.2699955,493.2104328,494.4640019,11008252
14-07-2020,517.2441406,521.9990175,512.273133,514.3480095,5525588
15-07-2020,531.9411621,544.6496648,520.4430131,522.1720596,11907668
16-07-2020,518.1951904,552.38707,508.4260367,542.056008,13009798
17-07-2020,518.4544067,522.4744067,510.241439,522.4744067,3307397
20-07-2020,538.4682007,541.148254,517.417084,522.0422615,5461610
21-07-2020,536.6094971,546.2056823,531.9842668,544.6495513,4218944
22-07-2020,534.2321777,541.5806257,528.6992076,534.2753933,2879564
23-07-2020,551.2278442,553.1016993,529.0462408,534.2321248,5038587
24-07-2020,568.7900391,571.2304925,544.9524751,551.2713962,12276883
27-07-2020,579.2053223,585.4806747,560.2485606,572.6249398,11521949
28-07-2020,596.4625244,612.4995309,581.3407145,583.9554404,23296517
29-07-2020,589.5335693,605.9627429,584.8270413,598.7286783,5436716
30-07-2020,588.095459,599.077287,583.5632566,592.6712295,5126995
31-07-2020,594.109375,597.4213508,587.0060144,591.3203232,3114793
03-08-2020,587.0931396,598.7287026,583.5632701,597.8571272,3092967
04-08-2020,568.8335571,589.7513613,566.6981873,588.3132409,5559046
05-08-2020,565.2601929,576.5471045,560.0307407,570.8818646,5139353
06-08-2020,575.5446777,581.2099167,565.7830778,571.7533468,8644001
07-08-2020,577.3751221,582.2123548,570.3589509,573.2787071,3823897
10-08-2020,594.2836304,599.0772948,577.5929944,582.2123331,5362182
11-08-2020,588.1390381,604.8297274,585.785774,601.4741304,4331864
12-08-2020,603.173645,604.8732274,586.265117,588.3132976,4355435
13-08-2020,607.5314941,615.1577773,596.4189101,606.5292146,7108877
14-08-2020,606.5292358,619.6900008,603.1300711,603.1300711,6476545
17-08-2020,628.4494019,631.3692112,608.9261457,614.2863023,7657241
18-08-2020,621.4767456,634.5068067,618.9927773,631.8920809,4752247
19-08-2020,633.3737793,635.3783918,617.9468859,623.1763377,6506907
20-08-2020,633.1124268,637.993228,624.2223465,627.5343226,6610632
21-08-2020,638.5159912,642.0459134,636.2499169,637.1214921,4207706
24-08-2020,629.7131958,640.5643196,626.8805759,640.5643196,2385907
25-08-2020,643.7455444,645.2708013,622.6098418,633.6352915,4585917
26-08-2020,638.7339478,645.8373078,633.6352534,645.7937397,3157074
27-08-2020,641.1307373,650.5001713,638.3853072,640.6078134,3207076
28-08-2020,655.7296143,660.9590657,644.9656813,645.8372565,4223327
31-08-2020,645.8372803,675.2093777,638.080239,662.1357486,7224350
01-09-2020,634.3759766,655.9474624,629.8873963,644.0940611,3563888
02-09-2020,640.7822266,649.9773361,634.6376308,636.3807816,3467486
03-09-2020,662.0050659,664.1404362,638.9518866,644.9222098,4606227
04-09-2020,652.1126709,661.0027499,648.0598243,651.0667699,2954845
07-09-2020,651.1538696,655.3374735,639.7798229,653.4199973,3367905
08-09-2020,655.6424561,670.2413409,649.3235357,652.374049,5237241
09-09-2020,656.6012573,662.3536865,649.0621626,655.3810838,3038259
10-09-2020,653.6815186,661.0027728,644.3556516,659.477516,3737568
11-09-2020,666.8859863,671.63603,651.5026581,653.1586728,4917946
14-09-2020,689.1981812,694.2968755,671.1129933,671.2437509,9021887
15-09-2020,689.5467529,699.9620342,675.4707919,689.1981016,6339704
16-09-2020,690.2876587,692.2487032,683.3150561,690.2876587,4279003
17-09-2020,685.8861694,707.2397636,680.9617479,686.8013128,7591219
18-09-2020,701.3131714,704.9301774,686.8014196,691.1592966,6281494
21-09-2020,686.147644,723.4074875,683.5764863,703.3612559,10789179
22-09-2020,697.6524658,706.8475747,672.8561377,691.1592191,9053623
23-09-2020,691.2027588,708.1113403,682.5305742,708.1113403,6091530
24-09-2020,655.2938843,686.7577853,651.546121,686.7577853,5929066
25-09-2020,673.1611938,677.5190706,652.5049008,658.0829511,6986586
28-09-2020,679.3057861,683.6636625,672.8561079,679.2621648,3604366
29-09-2020,669.5006714,688.5445728,665.8836122,684.1866957,7041805
30-09-2020,690.0697632,692.7280573,667.3216685,673.7277258,5433474
01-10-2020,716.8706665,719.3546348,695.3863146,695.6913979,10104719
05-10-2020,733.2127075,741.6669984,716.3041257,716.9142391,8551125
06-10-2020,738.5728149,745.1531968,725.5863237,745.1531968,4902535
07-10-2020,737.6577148,739.2265929,729.7264011,738.2242601,3943817
08-10-2020,749.8162231,773.5666502,747.5065805,751.2979118,11398839
09-10-2020,744.4561157,751.6901806,736.6990737,749.990598,5306496
12-10-2020,746.8529663,753.7383799,739.4445756,750.4264041,3343240
