Date,Close,High,Low,Open,Volume
10-02-2020,114.7281189,116.9902965,114.0375609,116.8712345,4517992
11-02-2020,114.8948059,115.680612,114.2042479,114.5614338,5460620
12-02-2020,116.4188004,117.7046683,115.1091186,115.1091186,6838800
13-02-2020,116.085434,117.0617437,115.490124,117.0617437,4829910
14-02-2020,115.6806183,116.8474315,115.2519981,116.1092458,3619586
17-02-2020,116.1092377,116.6807337,115.2281762,115.6806102,2035556
18-02-2020,116.228302,116.6093018,114.8948064,116.0854262,2505274
19-02-2020,117.9189835,118.2761694,116.4426121,116.4426121,3570768
20-02-2020,117.0141144,118.3714239,116.72837,118.1094861,4241614
24-02-2020,116.2997437,118.0142391,115.4424959,116.6807435,7043950
25-02-2020,116.252121,117.4665474,115.4663075,116.2759276,5059572
26-02-2020,114.2518768,115.9425585,113.5375049,115.7520622,7988388
27-02-2020,110.2990189,113.7994366,109.7751433,113.7994366,9733628
28-02-2020,105.4651031,109.2989005,104.6316693,108.8226525,11274618
02-03-2020,105.1555481,108.1082839,104.0125487,107.5367878,11532350
03-03-2020,106.5366669,107.5367905,105.0603026,106.6795427,10346226
04-03-2020,108.9893417,109.417962,105.9413506,107.1081566,9036356
05-03-2020,109.3941422,111.3943819,108.8940804,109.0845839,5941556
06-03-2020,106.4652176,107.6320235,105.9889697,107.1557756,5868566
09-03-2020,102.1075592,105.2507986,101.440815,104.8697988,17462228
11-03-2020,101.4884338,102.1075503,97.01169907,97.01169907,12270332
12-03-2020,94.820961,98.5595027,94.05896144,97.15457283,10764010
13-03-2020,94.01133728,97.3688866,80.60496113,94.77333687,13043196
16-03-2020,85.6055603,92.36827905,85.03406427,92.36827905,11201148
17-03-2020,82.43852234,88.36780781,81.31933676,85.03407219,12175374
18-03-2020,80.9383316,85.01025273,80.24777358,84.15300503,12733198
19-03-2020,77.31884766,81.60507866,75.91391057,78.58090165,11980172
20-03-2020,85.34362793,88.48686719,77.39028892,77.67604059,20319490
23-03-2020,81.03357697,84.29587797,78.5809032,78.5809032,10720786
24-03-2020,83.98632813,86.55806412,80.03346872,80.24777884,12061562
25-03-2020,83.17668915,89.53460124,81.05738754,84.48637082,13456292
26-03-2020,86.96286774,88.96310742,82.15276113,84.27206279,10247690
27-03-2020,87.39149475,90.24898232,86.4389989,87.22480507,13535120
30-03-2020,87.70105743,89.24886328,85.41507308,86.24850699,7334804
31-03-2020,93.67797089,95.15434245,88.41542955,89.0583672,10615252
01-04-2020,90.24898529,93.20172109,89.05836543,93.20172109,9875668
03-04-2020,85.72463226,90.29661556,84.65307436,89.53461592,13147474
