Date,Close,High,Low,Open,Volume
10-02-2020,82.62779236,84.64534535,82.16925854,84.23266072,12920134
11-02-2020,82.85705566,84.00339016,82.53608341,83.26974028,10892762
12-02-2020,80.93121338,83.63655992,80.28926888,83.0404716,15597107
13-02-2020,80.74780273,81.71071949,80.47267966,80.93121345,14891172
14-02-2020,79.28048706,81.57315594,78.95951482,80.8395061,15401905
17-02-2020,75.47467041,79.1887902,75.19954732,78.22587336,22256419
18-02-2020,74.2824707,75.56636666,71.71467879,75.42880513,28227097
19-02-2020,74.37417603,75.74977733,73.54881384,74.92441515,15937963
20-02-2020,75.42881012,76.34587772,73.6405311,73.68638028,18131343
24-02-2020,73.27370453,75.2912505,73.09028681,74.19077215,15685366
25-02-2020,73.41127014,74.46589237,72.81517475,73.8239478,13755466
26-02-2020,73.5488205,74.32833357,72.49419833,72.67760905,15584386
27-02-2020,71.80639648,73.68638088,70.79761652,73.36540862,23401192
28-02-2020,69.97225189,71.16443542,67.22104944,70.06395724,34963801
02-03-2020,65.24935913,71.85224285,64.51570227,71.07273681,40961015
03-03-2020,66.85422516,67.31275893,65.11179543,65.34106232,23348154
04-03-2020,67.22106171,68.00056781,65.34107022,66.99179479,24339350
05-03-2020,67.54203033,69.10104246,64.79082753,67.12934572,27590830
06-03-2020,65.79959869,66.62496091,63.04839596,64.01131972,22864611
09-03-2020,63.59863281,66.57910233,62.8191268,63.91960505,25784019
11-03-2020,61.0766983,64.79082473,59.88451467,63.96546253,26729070
12-03-2020,51.95188141,57.72940664,51.4933476,56.94989708,34993748
13-03-2020,59.93036652,60.84743412,42.64364358,46.81630048,47239291
16-03-2020,58.41720581,59.105003,55.29917463,56.85819022,26404655
17-03-2020,60.66402054,63.82790082,56.9957503,58.50890967,31265472
18-03-2020,59.74695587,61.71865262,57.77525912,60.52646194,31388917
19-03-2020,56.35380554,63.27766532,55.20747103,55.29917639,40171350
20-03-2020,58.00452423,61.35182229,56.72062822,56.90404244,31615664
23-03-2020,49.38408661,55.89526837,48.51287523,52.7313846,17303010
24-03-2020,50.80554581,52.18114719,47.41239503,50.48457005,19141492
25-03-2020,53.37333298,54.97820122,48.42116673,48.6962863,24727678
26-03-2020,51.30993271,55.06990845,50.20945089,54.2904024,30819416
27-03-2020,49.84262085,56.39965535,48.92555328,52.54797087,38981414
30-03-2020,48.10019684,49.38408939,47.04556769,47.77922108,18352697
31-03-2020,49.10896683,51.53919725,47.3206844,48.97140879,22322014
01-04-2020,46.99971008,49.84261798,46.587029,49.52164575,16339932
03-04-2020,44.66119003,47.04556424,44.47777582,46.99971157,20734879
07-04-2020,44.15681076,46.67874691,43.7441296,46.08265151,25455987
08-04-2020,44.34021759,47.22898196,43.3772973,44.01924533,27158184
09-04-2020,46.67874146,47.59580904,44.75289743,44.93631165,26072505
13-04-2020,45.71582031,46.95386372,44.66119463,46.67874413,14154302
15-04-2020,44.89046097,47.59581116,44.47777984,46.0367955,20241232
16-04-2020,45.48654938,46.03679201,44.24850958,45.07387178,19193391
17-04-2020,46.03679276,48.00848593,44.98216365,46.999713,35112523
20-04-2020,46.95386124,48.78799641,45.53240717,46.77044702,47810191
21-04-2020,44.52363205,45.85338079,44.38607401,45.66996657,23443042
22-04-2020,44.29436493,44.70704605,43.10217773,44.47777915,26224358
23-04-2020,44.43192673,45.11972744,44.0192456,44.56948477,16711632
24-04-2020,42.50608063,44.01924352,42.27681373,43.69827127,18982469
27-04-2020,42.87290955,43.83582981,42.68949533,43.33144334,17013194
28-04-2020,43.37729645,43.56071067,42.82705729,43.10217687,17324239
29-04-2020,44.11095428,44.61534431,43.28559547,43.60656776,26516294
30-04-2020,45.11972809,46.99971603,44.38607468,44.93631386,41910726
04-05-2020,42.0475502,44.01924704,41.72657792,44.01924704,23189709
05-05-2020,40.35097504,42.64364407,40.16756081,42.64364407,26003403
06-05-2020,38.79195786,40.53438765,38.33342407,40.35097344,33143222
07-05-2020,38.97537231,39.663173,38.15001009,38.51683852,17313624
08-05-2020,37.69147873,39.75488093,37.59977336,39.43390865,19319340
11-05-2020,37.59977341,38.37927951,37.18709227,38.37927951,19452306
12-05-2020,37.64562607,38.10415989,36.08661037,37.23294493,24650906
13-05-2020,40.48853683,41.40560445,38.70025428,40.35097529,57645381
14-05-2020,39.57146835,41.17633665,39.29634527,39.98414597,26195162
15-05-2020,38.15001297,39.98414828,37.96660224,39.57147063,24225903
18-05-2020,35.39880753,38.24171915,35.16954063,38.05830493,35347912
19-05-2020,33.47296524,36.04075366,33.28955103,35.76563409,43613240
20-05-2020,33.61053085,34.11491736,33.01443548,33.15199703,28593538
21-05-2020,34.4358902,35.85734438,33.56467521,33.885651,53392745
22-05-2020,34.34418488,35.99490598,33.70223681,34.57345179,51974577
26-05-2020,34.0232048,35.16953924,33.65637988,34.71100547,33523817
27-05-2020,35.3071022,35.67393064,33.70223392,34.2066204,43369930
28-05-2020,35.39880753,36.63685087,35.12368795,35.35295485,51180429
29-05-2020,35.71978378,35.903198,34.39003506,35.26124998,33859195
01-06-2020,38.92952347,39.25049575,36.13246776,36.40758736,78512022
02-06-2020,38.6085434,39.52561097,37.92074272,39.20463872,45380371
03-06-2020,39.57146835,41.35974738,38.79195879,39.34220145,73275527
04-06-2020,39.2504921,41.35974685,38.7919583,39.80073475,72264968
05-06-2020,42.64364243,43.10217622,39.57146744,39.66317279,77982816
08-06-2020,41.95584488,44.93631473,41.6348726,44.01924709,74312392
09-06-2020,42.00169754,43.60656592,40.71780493,41.95584486,71124780
10-06-2020,43.10217667,43.4690051,41.77242796,41.9099895,44735559
11-06-2020,41.4056015,43.97338996,41.26803997,43.28558929,53650564
12-06-2020,41.68072128,41.81827932,38.37927597,38.5168375,44354760
15-06-2020,42.13925934,42.46023162,40.03000444,41.4514586,50668567
16-06-2020,41.13048172,43.46900697,40.12170873,43.10217852,48129454
17-06-2020,41.1763382,41.86413892,40.21341438,40.80950974,39634440
18-06-2020,42.13925934,42.59779316,40.85536323,41.08463014,30454202
19-06-2020,43.14802933,43.56071044,42.0934037,42.59779017,48150710
22-06-2020,45.30314255,45.94508709,43.46900728,43.60656532,65558629
23-06-2020,46.31191254,46.816299,45.39484496,46.40361789,64519175
24-06-2020,47.32069016,50.25530739,46.86215632,50.25530739,135170862
25-06-2020,47.68751526,48.60458286,45.94508542,46.77044766,63333486
26-06-2020,47.54995346,48.69628796,47.2289812,48.51287724,36645445
29-06-2020,45.16558075,47.22898292,44.89046116,47.22898292,33607170
30-06-2020,44.56948471,46.12850036,44.29436513,45.66996655,24089605
01-07-2020,47.1372757,47.41239527,44.2026587,44.61533981,56375631
02-07-2020,47.22898102,48.05434325,46.35776611,47.2748337,48615605
03-07-2020,46.54118347,47.54995649,46.35776924,47.32068958,26625837
06-07-2020,47.18312836,47.68751483,46.67874188,46.77044724,28184041
07-07-2020,46.58703232,47.13727496,45.57825938,47.13727496,36426730
08-07-2020,48.37531662,49.6133565,46.54118139,46.58703407,96883829
09-07-2020,48.42116928,49.06311731,47.59581053,48.6045835,37523589
10-07-2020,47.32069016,48.92555857,46.67874559,47.82508017,36913261
13-07-2020,46.35776901,48.10019895,45.99094405,47.6875178,31367756
14-07-2020,44.93631363,46.12850084,44.11095137,46.12850084,35213141
15-07-2020,43.60656357,45.76167452,43.28559131,45.39484608,31647134
16-07-2020,44.11095428,44.34022121,43.01047586,44.01924892,22261317
17-07-2020,45.30314255,45.57826214,44.06509914,44.24851337,23121971
20-07-2020,44.61533737,46.12849672,44.38607049,45.34899071,33226925
21-07-2020,45.30314255,45.71582018,44.6611945,45.34899523,26865913
22-07-2020,44.66119003,45.80752446,44.34021429,45.39484337,27424578
23-07-2020,45.16558075,45.5324092,44.47778003,44.84460848,23205494
24-07-2020,44.56948471,45.02801852,43.74412596,44.56948471,21487345
27-07-2020,42.78120422,44.56948322,42.68949537,44.56948322,25743409
28-07-2020,42.91876221,43.33144332,42.13925616,42.91876221,20236612
29-07-2020,43.42314911,44.61533978,42.96461531,43.10217685,32645844
30-07-2020,42.13925934,43.92754196,41.90999243,43.74412773,24738261
31-07-2020,42.91876221,43.28559064,41.68072237,42.18510884,31803669
03-08-2020,42.96461868,43.56071406,42.3685268,42.59779372,20459628
04-08-2020,42.64364243,43.28559043,42.09340328,43.10217622,24686318
05-08-2020,42.50608063,43.51485706,42.41437527,42.82705638,25598777
06-08-2020,42.41437531,43.14802866,42.09340305,42.91876177,25763344
07-08-2020,44.34021759,44.7987514,42.27681547,42.55193855,37146011
10-08-2020,44.52363205,45.16558008,43.9275402,44.8904605,28220281
11-08-2020,43.19388199,44.38607265,42.82705705,43.10217663,36464567
12-08-2020,44.56948471,45.76167541,43.28559215,43.6524171,73911653
13-08-2020,44.11095428,44.9363166,43.83583468,44.75290236,21610816
14-08-2020,42.27681351,44.47777707,42.00169394,44.47777707,40561013
17-08-2020,42.32266998,42.87290913,41.8641362,42.82705645,26149211
18-08-2020,42.64364243,42.78120396,41.86413638,42.55193707,34889012
19-08-2020,43.65241623,43.78997777,42.73534863,42.82705749,27392535
20-08-2020,43.51485825,44.01924473,42.55193797,43.23973867,22310955
21-08-2020,44.34021759,44.7987514,43.74412574,43.97339264,22911875
24-08-2020,44.34021759,44.75289871,43.56071152,44.66119335,39209021
25-08-2020,44.66119003,45.39484337,44.43192315,44.56948118,42066104
26-08-2020,44.43192673,45.02801858,44.15680714,44.52363209,24376702
27-08-2020,44.66119003,45.39484337,44.5236285,44.75289539,34037234
28-08-2020,47.32069016,47.87093285,44.84461026,44.98216831,101654516
31-08-2020,44.89046097,49.4757991,44.06509871,49.06311796,54488989
01-09-2020,43.60656357,45.66996566,42.96461555,45.39484608,43888630
02-09-2020,43.33144379,44.24851138,42.82705731,43.83583026,32628864
03-09-2020,43.37729645,43.97339178,43.14802955,43.83583024,20869725
04-09-2020,42.09340668,43.14803238,41.95584513,42.8270601,37393468
07-09-2020,42.36852264,42.64364222,41.26804085,42.18510843,30300060
08-09-2020,41.49730682,42.59778859,41.31389261,42.46022706,26695514
09-09-2020,40.67194366,41.08462475,40.16755722,41.08462475,19912040
10-09-2020,41.81827927,42.00169348,40.90121171,41.08462592,17528590
11-09-2020,42.13925934,42.27681739,41.54316396,41.7265782,13133617
14-09-2020,42.32266998,42.78120377,42.18510845,42.32266998,15548134
15-09-2020,42.68949509,42.82705662,41.86413636,42.41437551,12525341
16-09-2020,42.59778976,42.82705666,42.04754712,42.68949512,10517836
17-09-2020,41.81827927,42.46022726,41.72657391,42.00169348,12133041
18-09-2020,41.31389618,42.09340577,41.17633813,42.04754959,14227945
